"","Col_Shade_1_replicate1","Col_Shade_1_replicate2","Col_Sun_1_replicate1","Col_Sun_1_replicate2","Col_Shade_4_replicate1","Col_Shade_4_replicate2","Col_Sun_4_replicate1","Col_Sun_4_replicate2"
"AT5G44930",21.1976865322622,16.0942917779113,21.9166028107722,16.4670999373453,18.8395948728068,17.4384006000808,16.7601636095213,15.9074099791176
"AT5G44940",0,0,0,0,0,0,0,0
"AT5G44950",0,0,0,0,0,0,0,0
"AT5G44960",0,0,0,0,0,0,0,0
"AT5G44970",0,0,0,0,0,0,0,0
"AT5G44973",1.29781754279156,1.72438840477621,2.2414707420108,0.279103388768565,2.56903566447365,0.290640010001346,1.54369927982433,1.18712014769534
"AT5G44980",0.648908771395782,0.287398067462701,1.4943138280072,0.279103388768565,0,0,0.661585405638998,0.474848059078136
"AT5G44990",0,0,0,0,0,0,0,0
"AT5G45000",0,0,0.996209218671465,0,0,0.581280020002693,0.441056937092665,0.474848059078136
"AT5G45010",42.8279789121216,51.1568560083609,38.3540549188514,44.0983354254333,29.1157375307014,37.783201300175,30.8739855964866,31.339971899157
"AT5G45020",14.4922958945058,14.3699033731351,11.7054583193897,14.2342728271968,16.2705592083331,13.6600804700633,13.893293518419,16.8571060972738
"AT5G45030",38.0693145885525,56.0426231552268,51.0557224569126,49.9595065895731,35.9664993026312,38.9457613401804,47.1930922689152,53.1829826167512
"AT5G45040",31.7965297983933,49.4324676035846,43.0860487075408,37.6789574837563,23.1213209802629,33.1329611401535,31.0945140650329,36.3258765194774
"AT5G45050",26.3889567034285,23.2792434644788,24.158073552783,28.1894422656251,37.6791897456136,29.6452810201373,33.9613841561352,34.1890602536258
"AT5G45060",23.3607157702481,27.5902144764193,29.3881719508082,30.9804761533107,41.1045706315785,39.5270413601831,36.1666688415985,44.8731415828838
"AT5G45070",0.216302923798594,0,0,0.279103388768565,0,0,0.220528468546333,0
"AT5G45080",0,0,0,0,0,0.290640010001346,0.441056937092665,0.237424029539068
"AT5G45082",0,0,0,0,0,0,0,0
"AT5G45085",0,0,0,0,0,0,0,0
"AT5G45090",0,0,0,0.279103388768565,0,0,0,0
"AT5G45095",0.432605847597188,0,0,0.279103388768565,0,0.581280020002693,0,0
"AT5G45100",23.5770186940467,22.9918453970161,23.1618643341116,30.143165987005,40.2482254100873,34.0048811701575,39.9156528068862,38.2252687557899
"AT5G45105",0,0,0,0,0,0,0,0
"AT5G45110",17.9531426752833,10.3463304286573,16.1883998034113,13.3969626608911,23.9776662017541,18.8916006500875,16.0985782038823,16.3822580381957
"AT5G45113",0,0,0,0,0,0,0,0
"AT5G45116",0,0,0,0,0,0,0,0
"AT5G45120",0,0,0,0,0,0,0,0
"AT5G45130",50.614884168871,39.0861371749274,38.8521595281871,33.4924066522278,51.3807132894731,43.596001500202,44.5467506463592,33.0019401059305
"AT5G45140",40.4486467503371,37.0743507026885,46.572780972891,41.8655083152847,22.2649757587717,35.1674412101629,43.2235798350812,42.024053228415
"AT5G45150",0.865211695194376,2.87398067462701,2.98862765601439,1.11641355507426,1.71269044298244,0.871920030004039,1.98475621691699,1.66196820677348
"AT5G45160",20.3324748370678,17.2438840477621,18.4298705454221,18.6999270474939,28.2593923092102,31.6797610901468,26.6839446941062,28.01603548561
"AT5G45170",44.1257964549132,31.9011854883599,35.6144795675049,30.143165987005,28.2593923092102,34.8768012001616,39.2540674012472,39.4123889034853
"AT5G45180",0,0,0,0,0,0,0,0
"AT5G45190",41.7464642931286,44.259302389256,38.8521595281871,50.2386099783417,53.9497489539467,37.783201300175,44.7672791149055,45.347989641962
"AT5G45200",0.216302923798594,0,0,0,0,0,0.220528468546333,0.237424029539068
"AT5G45210",0,0.287398067462701,0.249052304667866,0,0,0,0,0.237424029539068
"AT5G45220",1.51412046659016,3.44877680955242,1.4943138280072,1.11641355507426,5.13807132894731,1.45320005000673,1.323170811278,1.18712014769534
"AT5G45230",0,0,0,0,0,0,0.220528468546333,0
"AT5G45240",1.29781754279156,2.01178647223891,1.4943138280072,0.837310166305695,0.856345221491218,0.871920030004039,1.323170811278,1.42454417723441
"AT5G45250",13.84338712311,12.3581169008962,18.9279751547578,13.3969626608911,34.2538088596487,21.798000750101,25.3607738828282,29.6780036923835
"AT5G45260",20.3324748370678,19.8304666549264,15.6902951940756,17.0253067148825,21.4086305372805,22.9605607901064,28.8892293795696,24.6920990720631
"AT5G45275",6.92169356155501,8.90934009134375,7.47156914003598,7.81489488551982,10.2761426578946,11.6256004000539,11.4674803644093,10.9215053587971
"AT5G45276",0.432605847597188,0,0.249052304667866,0.279103388768565,1.71269044298244,0.871920030004039,1.10264234273166,0.712272088617204
"AT5G45280",19.4672631418735,22.129651194628,14.943138280072,9.76861860689977,17.9832496513156,20.3448007000942,12.3495942385946,21.6055866880552
"AT5G45290",29.4171976366088,30.4641951510464,23.6599689434473,28.4685456543936,35.9664993026312,28.7733609901333,27.5660585682916,32.5270920468523
"AT5G45300",14.7085988183044,13.7951072382097,17.9317659360864,16.1879965485768,14.5578687653507,10.7536803700498,16.3191066724286,21.6055866880552
"AT5G45307",0,0,0,0.837310166305695,0,0,0,0.237424029539068
"AT5G45310",0.865211695194376,1.14959226985081,1.24526152333933,2.23282711014852,2.56903566447365,0.581280020002693,3.74898396528765,1.18712014769534
"AT5G45320",0.865211695194376,0,0,0.837310166305695,0,0,0.441056937092665,0.712272088617204
"AT5G45330",11.4640549613255,14.6573014405978,11.9545106240576,14.2342728271968,4.28172610745609,12.7881604400592,15.6575212667896,12.3460495360315
"AT5G45340",1.51412046659016,0.287398067462701,0.747156914003599,2.51193049891708,4.28172610745609,0.871920030004039,3.30792702819499,1.89939223631254
"AT5G45350",28.9845917890116,25.5784280041804,18.67892285009,27.6312354880879,31.6847731951751,21.798000750101,33.9613841561352,27.0663393674538
"AT5G45360",29.2008947128102,25.8658260716431,29.1391196461403,32.096889708385,30.8284279736838,22.0886407601023,27.3455300997452,25.6417951902193
"AT5G45370",5.40757309496485,1.72438840477621,2.98862765601439,2.79103388768565,2.56903566447365,4.3596001500202,4.85162630801932,6.41044879755484
"AT5G45380",0.865211695194376,0.862194202388104,1.4943138280072,0.55820677753713,0,0.581280020002693,0.88211387418533,0.474848059078136
"AT5G45390",353.8715833345,305.504145712852,352.409011105031,309.804761533107,294.582756192979,338.88625166157,310.28355524469,316.961079434656
"AT5G45400",11.0314491137283,9.19673815880645,11.7054583193897,14.2342728271968,12.8451783223683,9.00984031004174,9.70325261603863,9.25953715202365
"AT5G45410",43.4768876835174,65.5267593814959,45.8256240588874,41.5864049265162,53.0934037324555,39.8176813701845,39.6951243383399,48.4345020259699
"AT5G45420",53.8594280258499,60.9283903020927,51.5538270662483,73.4041912461326,54.806094175438,60.45312208028,54.2500032623978,54.3701027644466
"AT5G45428",117.885093470234,140.825053056724,148.435173582048,143.180038438274,102.761426578946,122.068804200565,111.807933552991,106.603389263042
"AT5G45430",117.885093470234,140.825053056724,148.435173582048,143.180038438274,102.761426578946,122.068804200565,111.807933552991,106.603389263042
"AT5G45440",3.24454385697891,1.43699033731351,1.24526152333933,1.11641355507426,0,2.03448007000942,1.98475621691699,1.42454417723441
"AT5G45450",0,0,0,0,0,0,0.220528468546333,0.237424029539068
"AT5G45460",7.78690525674938,10.9211265635827,6.72441222603239,11.1641355507426,7.70710699342096,8.42856029003905,8.15955333621431,4.51105656124229
"AT5G45469",0.432605847597188,0,0.996209218671465,0.279103388768565,0,0.581280020002693,0,0.474848059078136
"AT5G45470",43.9094935311146,38.511341040002,41.3426825748658,51.0759201446474,47.098987182017,47.6649616402208,46.3109783947298,44.3982935238057
"AT5G45472",35.2573765791708,30.1767970835837,35.365427262837,41.5864049265162,41.9609158530697,41.8521614401939,40.7977666810715,38.9375408444071
"AT5G45475",18.1694455990819,25.8658260716431,17.9317659360864,22.3282711014852,21.4086305372805,24.4137608401131,18.7449198264383,20.1810425108208
"AT5G45480",32.2291356459905,46.2710888614949,38.1050026141835,44.6565422029704,52.2370585109643,50.5713617402343,46.7520353318225,45.1105656124229
"AT5G45490",65.7560888347726,45.9836907940322,54.2934024175948,58.6117116413986,87.3472125921042,73.2412825203393,72.3333376831971,82.3861382500566
"AT5G45500",25.5237450082341,26.1532241391058,30.1353288648118,26.7939253217822,47.9553324035082,33.4236011501548,28.4481724424769,35.8510284603993
"AT5G45510",89.5494104526179,84.2076337665715,88.1645158524246,79.544465799041,138.727925881577,105.502323630489,114.895332112639,108.740205528893
"AT5G45520",3.89345262837469,4.88576714686592,2.49052304667866,1.67462033261139,8.56345221491218,3.48768012001616,4.85162630801932,4.74848059078136
"AT5G45530",4.97496724736766,2.29918453970161,2.49052304667866,4.18655083152847,7.70710699342096,4.65024016002154,7.05691099348264,5.46075267939856
